47998863	33852885	2018-04-03 09:19:20.347+00	\N	SCANCAR	\N	52.38869476	4.89014435	E	E13	E13a	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E610000000000000828F1340000000C0C0314A40	121163489100	FISCAAL	G0363.cb43708d6a3e421aa58f5a40fb66f061	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47998864	33852886	2018-04-03 09:19:21.427+00	\N	SCANCAR	\N	52.38864899	4.89014673	E	E13	E13a	PermittedPRDB	BETAALDP	\N	\N	0.000	\N	0101000020E6100000000000A0828F134000000040BF314A40	121163489095	FISCAAL	G0363.cb43708d6a3e421aa58f5a40fb66f061	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
48016088	33857442	2018-04-03 09:41:26.81+00	\N	SCANCAR	\N	52.38937759	4.89078283	E	E13	E13a	PermittedPRDB	BETAALDP	\N	\N	0.000	\N	0101000020E6100000000000602990134000000020D7314A40	121208489174	FISCAAL	G0363.5d4eb55eaf6b43d49188bd369b43565c	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
48016105	33857451	2018-04-03 09:41:29.01+00	\N	SCANCAR	\N	52.38937378	4.89070272	E	E13	E13a	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E6100000000000601490134000000000D7314A40	121203489173	FISCAAL	G0363.5d4eb55eaf6b43d49188bd369b43565c	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
48110286	33887187	2018-04-03 11:56:15.677+00	\N	SCANCAR	\N	52.38891602	4.88792849	E	E13	E13a	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E6100000000000203D8D134000000000C8314A40	121013489125	FISCAAL	G0363.1c05e85734a5416481b332910c2ff606	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
48110287	33887188	2018-04-03 11:56:16.257+00	\N	SCANCAR	\N	52.38892746	4.88799620	E	E13	E13a	PermittedPRDB	BETAALDP	\N	\N	0.000	\N	0101000020E6100000000000E04E8D134000000060C8314A40	121018489126	FISCAAL	G0363.1c05e85734a5416481b332910c2ff606	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
48110290	33887189	2018-04-03 11:56:16.29+00	\N	SCANCAR	\N	52.38898087	4.88796997	E	E13	E13a	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E610000000000000488D134000000020CA314A40	121015489131	FISCAAL	G0363.1c05e85734a5416481b332910c2ff606	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
48110293	33887190	2018-04-03 11:56:16.977+00	\N	SCANCAR	\N	52.38893509	4.88806486	E	E13	E13a	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E6100000000000E0608D1340000000A0C8314A40	121018489126	FISCAAL	G0363.1c05e85734a5416481b332910c2ff606	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
48110300	33887193	2018-04-03 11:56:17.717+00	\N	SCANCAR	\N	52.38894272	4.88814068	E	E13	E13a	PermittedPRDB	BEDRIJFP	\N	\N	0.000	\N	0101000020E6100000000000C0748D1340000000E0C8314A40	121024489127	FISCAAL	G0363.1c05e85734a5416481b332910c2ff606	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
48110304	33887195	2018-04-03 11:56:18.53+00	\N	SCANCAR	\N	52.38901520	4.88820076	E	E13	E13a	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E610000000000080848D134000000040CB314A40	121030489134	FISCAAL	G0363.1c05e85734a5416481b332910c2ff606	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
48110307	33887197	2018-04-03 11:56:20.333+00	\N	SCANCAR	\N	52.38898087	4.88842916	E	E13	E13a	UnPermitted	\N	DF	81436135	53.000	\N	0101000020E610000000000060C08D134000000020CA314A40	121046489132	FISCAAL	G0363.68e71c18e8b8485799906452adecd9bf	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
48110309	33887198	2018-04-03 11:56:20.47+00	\N	SCANCAR	\N	52.38904190	4.88842630	E	E13	E13a	PermittedPRDB	BETAALDP	\N	\N	0.000	\N	0101000020E6100000000000A0BF8D134000000020CC314A40	121045489137	FISCAAL	G0363.68e71c18e8b8485799906452adecd9bf	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
